blueprint_id,semantic_pair,motif,mutation_kind,field_count,fields,expression,unresolved_fields,contract_drift_fields,field_routes,gate_decision
a7ls28b_6942b40fa0a647b1,basis_premium_like|positioning_like,signed_spread,self_state_gate,2,premium_abs_168h;top_long_short_position_ratio_mean,"Mul(Mul(Sub(CSRank(Decay(premium_abs_168h,96)),CSRank(TSRank(top_long_short_position_ratio_mean,16))),Sign(TSRank(top_long_short_position_ratio_mean,16))),Sign(Mul(Sub(CSRank(Decay(premium_abs_168h,96)),CSRank(TSRank(top_long_short_position_ratio_mean,16))),Sign(TSRank(top_long_short_position_ratio_mean,16)))))",,premium_abs_168h,premium_abs_168h:latent_schema;top_long_short_position_ratio_mean:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_554fbb8b99081715,open_interest_like|positioning_like|regime_state,seed_gated_sign,self_state_gate,2,liquidity_cycle_state;taker_buy_sell_volume_ratio_last,"Mul(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(liquidity_cycle_state,336))),Sign(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(liquidity_cycle_state,336)))))",,liquidity_cycle_state,liquidity_cycle_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_c0421567a3e2bb11,open_interest_like|positioning_like|regime_state,seed_gated_sign,self_state_gate,2,leverage_crowding_state;taker_buy_sell_volume_ratio_last,"Mul(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(leverage_crowding_state,24))),Sign(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(leverage_crowding_state,24)))))",,leverage_crowding_state,leverage_crowding_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_17358ffdcd02edc9,open_interest_like|positioning_like|regime_state,seed_gated_sign,self_state_gate,2,stress_proxy_state;taker_buy_sell_volume_ratio_last,"Mul(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(stress_proxy_state,24))),Sign(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(stress_proxy_state,24)))))",,stress_proxy_state,stress_proxy_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_78256bfbe4962e29,open_interest_like|positioning_like,safe_div_abs,self_state_gate,2,account_position_divergence;open_interest_last,"Mul(SafeDiv(Abs(ZScore(Mean(open_interest_last,12))),Abs(Decay(account_position_divergence,120))),Sign(SafeDiv(Abs(ZScore(Mean(open_interest_last,12))),Abs(Decay(account_position_divergence,120)))))",,account_position_divergence,account_position_divergence:derived_dep_generated;open_interest_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_ada25f282a6deb1e,open_interest_like|positioning_like|regime_state,seed_gated_sign,self_state_gate,2,liquidity_cycle_state;taker_buy_sell_volume_ratio_last,"Mul(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(liquidity_cycle_state,168))),Sign(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(liquidity_cycle_state,168)))))",,liquidity_cycle_state,liquidity_cycle_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_e721a943765ea7b2,basis_premium_like|positioning_like,signed_spread,self_state_gate,2,premium_abs_state;top_long_short_position_ratio_mean,"Mul(Mul(Sub(CSRank(Delta(premium_abs_state,8)),CSRank(Abs(ZScore(Mean(top_long_short_position_ratio_mean,6))))),Sign(Abs(ZScore(Mean(top_long_short_position_ratio_mean,6))))),Sign(Mul(Sub(CSRank(Delta(premium_abs_state,8)),CSRank(Abs(ZScore(Mean(top_long_short_position_ratio_mean,6))))),Sign(Abs(ZScore(Mean(top_long_short_position_ratio_mean,6)))))))",,premium_abs_state,premium_abs_state:derived_dep_generated;top_long_short_position_ratio_mean:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_15ef2366cc1533a3,open_interest_like|positioning_like|regime_state,seed_gated_sign,self_state_gate,2,liquidity_cycle_state;taker_buy_sell_volume_ratio_last,"Mul(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(liquidity_cycle_state,8))),Sign(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(liquidity_cycle_state,8)))))",,liquidity_cycle_state,liquidity_cycle_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_3c9210d43e4acf02,open_interest_like|positioning_like|regime_state,seed_gated_sign,self_state_gate,2,rolling_coverage_168h;taker_buy_sell_volume_ratio_last,"Mul(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(rolling_coverage_168h,24))),Sign(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(rolling_coverage_168h,24)))))",,rolling_coverage_168h,rolling_coverage_168h:latent_schema;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_e6948ab05f1faad7,open_interest_like|positioning_like|regime_state,seed_gated_sign,self_state_gate,2,stress_proxy_state;taker_buy_sell_volume_ratio_last,"Mul(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(stress_proxy_state,168))),Sign(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(stress_proxy_state,168)))))",,stress_proxy_state,stress_proxy_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_b1266ae3d7065947,open_interest_like|positioning_like|regime_state,seed_gated_sign,self_state_gate,2,market_breadth_state;taker_buy_sell_volume_ratio_last,"Mul(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(market_breadth_state,72))),Sign(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(market_breadth_state,72)))))",,market_breadth_state,market_breadth_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_187f7f1fd2e5de6c,open_interest_like|positioning_like|regime_state,seed_gated_sign,self_state_gate,2,market_breadth_state;taker_buy_sell_volume_ratio_last,"Mul(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(market_breadth_state,168))),Sign(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(market_breadth_state,168)))))",,market_breadth_state,market_breadth_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_0821e19eb5b2a78e,basis_premium_like|positioning_like,spread_rank,self_state_gate,2,mark_trade_basis_bps;top_long_short_position_ratio_mean,"Mul(Sub(CSRank(ZScore(Mean(mark_trade_basis_bps,24))),CSRank(TSRank(top_long_short_position_ratio_mean,24))),Sign(Sub(CSRank(ZScore(Mean(mark_trade_basis_bps,24))),CSRank(TSRank(top_long_short_position_ratio_mean,24)))))",,,mark_trade_basis_bps:base_schema;top_long_short_position_ratio_mean:base_schema,PASS
a7ls28b_5073d24b3ad512aa,open_interest_like|positioning_like|regime_state,seed_gated_sign,self_state_gate,2,leverage_crowding_state;taker_buy_sell_volume_ratio_last,"Mul(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(leverage_crowding_state,168))),Sign(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(leverage_crowding_state,168)))))",,leverage_crowding_state,leverage_crowding_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_4621641394cebf5c,open_interest_like|positioning_like|regime_state,seed_gated_sign,self_state_gate,2,liquidity_cycle_state;taker_buy_sell_volume_ratio_last,"Mul(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(liquidity_cycle_state,24))),Sign(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(liquidity_cycle_state,24)))))",,liquidity_cycle_state,liquidity_cycle_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_812d581d31e8e2b4,open_interest_like|positioning_like|regime_state,seed_gated_sign,self_state_gate,2,leverage_crowding_state;taker_buy_sell_volume_ratio_last,"Mul(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(leverage_crowding_state,72))),Sign(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(leverage_crowding_state,72)))))",,leverage_crowding_state,leverage_crowding_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_e7bef6ed6ca97ebd,open_interest_like|positioning_like|regime_state,seed_gated_sign,self_state_gate,2,leverage_crowding_state;taker_buy_sell_volume_ratio_last,"Mul(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(leverage_crowding_state,336))),Sign(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(leverage_crowding_state,336)))))",,leverage_crowding_state,leverage_crowding_state:upper_alias;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_4b772da5a54e19fc,open_interest_like|positioning_like|listing_age_like,seed_sub,self_state_gate,2,sqrt_listing_age_days;taker_buy_sell_volume_ratio_last,"Mul(Sub(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),CSRank(sqrt_listing_age_days)),Sign(Sub(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),CSRank(sqrt_listing_age_days))))",,sqrt_listing_age_days,sqrt_listing_age_days:latent_schema;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_92ac504e45ad95e8,basis_premium_like|positioning_like,signed_spread,self_normalized_ratio,2,mark_index_basis_bps;top_long_short_account_ratio_last,"SafeDiv(Mul(Sub(CSRank(TSRank(mark_index_basis_bps,504)),CSRank(Mean(top_long_short_account_ratio_last,48))),Sign(Mean(top_long_short_account_ratio_last,48))),Abs(ZScore(Mul(Sub(CSRank(TSRank(mark_index_basis_bps,504)),CSRank(Mean(top_long_short_account_ratio_last,48))),Sign(Mean(top_long_short_account_ratio_last,48))))))",,,mark_index_basis_bps:base_schema;top_long_short_account_ratio_last:base_schema,PASS
a7ls28b_2980a965b31a69dc,basis_premium_like|positioning_like,signed_spread,self_normalized_ratio,2,mark_trade_basis_bps;top_long_short_position_ratio_last,"SafeDiv(Mul(Sub(CSRank(Delta(mark_trade_basis_bps,16)),CSRank(Abs(ZScore(Mean(top_long_short_position_ratio_last,8))))),Sign(Abs(ZScore(Mean(top_long_short_position_ratio_last,8))))),Abs(ZScore(Mul(Sub(CSRank(Delta(mark_trade_basis_bps,16)),CSRank(Abs(ZScore(Mean(top_long_short_position_ratio_last,8))))),Sign(Abs(ZScore(Mean(top_long_short_position_ratio_last,8))))))))",,,mark_trade_basis_bps:base_schema;top_long_short_position_ratio_last:base_schema,PASS
a7ls28b_6055f5f48aab5b55,basis_premium_like|positioning_like,spread_rank,self_normalized_ratio,2,mark_trade_basis_bps;top_long_short_position_ratio_mean,"SafeDiv(Sub(CSRank(TSRank(mark_trade_basis_bps,36)),CSRank(Abs(ZScore(Mean(top_long_short_position_ratio_mean,36))))),Abs(ZScore(Sub(CSRank(TSRank(mark_trade_basis_bps,36)),CSRank(Abs(ZScore(Mean(top_long_short_position_ratio_mean,36))))))))",,,mark_trade_basis_bps:base_schema;top_long_short_position_ratio_mean:base_schema,PASS
a7ls28b_2e80f7b87126e8a1,basis_premium_like|positioning_like,safe_div_abs,self_normalized_ratio,2,global_long_short_account_ratio_last;mark_trade_basis_bps,"SafeDiv(SafeDiv(Delta(mark_trade_basis_bps,48),Abs(Delta(global_long_short_account_ratio_last,6))),Abs(ZScore(SafeDiv(Delta(mark_trade_basis_bps,48),Abs(Delta(global_long_short_account_ratio_last,6))))))",,,global_long_short_account_ratio_last:base_schema;mark_trade_basis_bps:base_schema,PASS
a7ls28b_19c3c529f76dfd2e,basis_premium_like|positioning_like,signed_spread,self_normalized_ratio,2,global_long_short_account_ratio_last;mark_index_basis_bps,"SafeDiv(Mul(Sub(CSRank(TSRank(mark_index_basis_bps,96)),CSRank(CSRank(global_long_short_account_ratio_last))),Sign(CSRank(global_long_short_account_ratio_last))),Abs(ZScore(Mul(Sub(CSRank(TSRank(mark_index_basis_bps,96)),CSRank(CSRank(global_long_short_account_ratio_last))),Sign(CSRank(global_long_short_account_ratio_last))))))",,,global_long_short_account_ratio_last:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_bd5da63cd89f91b0,basis_premium_like|positioning_like,safe_div_abs,self_normalized_ratio,2,mark_index_basis_bps;top_global_account_divergence,"SafeDiv(SafeDiv(Clip(ZScore(mark_index_basis_bps),-3,3),Abs(CSRank(top_global_account_divergence))),Abs(ZScore(SafeDiv(Clip(ZScore(mark_index_basis_bps),-3,3),Abs(CSRank(top_global_account_divergence))))))",,top_global_account_divergence,mark_index_basis_bps:base_schema;top_global_account_divergence:derived_dep_generated,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_3d1ef1f261d96b50,basis_premium_like|positioning_like,signed_spread,self_normalized_ratio,2,global_long_short_account_ratio_last;mark_index_basis_bps,"SafeDiv(Mul(Sub(CSRank(TSRank(mark_index_basis_bps,336)),CSRank(Mean(global_long_short_account_ratio_last,6))),Sign(Mean(global_long_short_account_ratio_last,6))),Abs(ZScore(Mul(Sub(CSRank(TSRank(mark_index_basis_bps,336)),CSRank(Mean(global_long_short_account_ratio_last,6))),Sign(Mean(global_long_short_account_ratio_last,6))))))",,,global_long_short_account_ratio_last:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_edbbdcccdb20fbae,basis_premium_like|positioning_like,spread_rank,self_normalized_ratio,2,account_position_divergence;mark_trade_basis_bps,"SafeDiv(Sub(CSRank(Decay(mark_trade_basis_bps,2)),CSRank(ZScore(Mean(account_position_divergence,168)))),Abs(ZScore(Sub(CSRank(Decay(mark_trade_basis_bps,2)),CSRank(ZScore(Mean(account_position_divergence,168)))))))",,account_position_divergence,account_position_divergence:derived_dep_generated;mark_trade_basis_bps:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_98fd04300a151c43,basis_premium_like|positioning_like,spread_rank,self_normalized_ratio,2,mark_index_basis_bps;top_long_short_account_ratio_mean,"SafeDiv(Sub(CSRank(TSRank(mark_index_basis_bps,240)),CSRank(ZScore(Mean(top_long_short_account_ratio_mean,36)))),Abs(ZScore(Sub(CSRank(TSRank(mark_index_basis_bps,240)),CSRank(ZScore(Mean(top_long_short_account_ratio_mean,36)))))))",,,mark_index_basis_bps:base_schema;top_long_short_account_ratio_mean:base_schema,PASS
a7ls28b_23764cc8d67db009,basis_premium_like|positioning_like,signed_spread,self_normalized_ratio,2,global_long_short_account_ratio_mean;mark_index_basis_bps,"SafeDiv(Mul(Sub(CSRank(Clip(ZScore(mark_index_basis_bps),-3,3)),CSRank(CSRank(global_long_short_account_ratio_mean))),Sign(CSRank(global_long_short_account_ratio_mean))),Abs(ZScore(Mul(Sub(CSRank(Clip(ZScore(mark_index_basis_bps),-3,3)),CSRank(CSRank(global_long_short_account_ratio_mean))),Sign(CSRank(global_long_short_account_ratio_mean))))))",,,global_long_short_account_ratio_mean:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_7934b1fff9961655,basis_premium_like|positioning_like,safe_div_abs,self_normalized_ratio,2,global_long_short_account_ratio_mean;premium_close_bps,"SafeDiv(SafeDiv(TSRank(premium_close_bps,8),Abs(ZScore(Mean(global_long_short_account_ratio_mean,120)))),Abs(ZScore(SafeDiv(TSRank(premium_close_bps,8),Abs(ZScore(Mean(global_long_short_account_ratio_mean,120)))))))",,,global_long_short_account_ratio_mean:base_schema;premium_close_bps:base_schema,PASS
a7ls28b_a6e402c297e13122,basis_premium_like|positioning_like,signed_spread,self_normalized_ratio,2,mark_trade_basis_bps;top_long_short_position_ratio_mean,"SafeDiv(Mul(Sub(CSRank(TSRank(mark_trade_basis_bps,240)),CSRank(Abs(ZScore(Mean(top_long_short_position_ratio_mean,12))))),Sign(Abs(ZScore(Mean(top_long_short_position_ratio_mean,12))))),Abs(ZScore(Mul(Sub(CSRank(TSRank(mark_trade_basis_bps,240)),CSRank(Abs(ZScore(Mean(top_long_short_position_ratio_mean,12))))),Sign(Abs(ZScore(Mean(top_long_short_position_ratio_mean,12))))))))",,,mark_trade_basis_bps:base_schema;top_long_short_position_ratio_mean:base_schema,PASS
a7ls28b_9742c65b617b2935,basis_premium_like|positioning_like,safe_div_abs,self_normalized_ratio,2,global_long_short_account_ratio_last;mark_index_basis_bps,"SafeDiv(SafeDiv(TSRank(mark_index_basis_bps,4),Abs(ZScore(Mean(global_long_short_account_ratio_last,240)))),Abs(ZScore(SafeDiv(TSRank(mark_index_basis_bps,4),Abs(ZScore(Mean(global_long_short_account_ratio_last,240)))))))",,,global_long_short_account_ratio_last:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_eaea4929121a9031,basis_premium_like|positioning_like,spread_rank,self_normalized_ratio,2,mark_index_basis_bps;top_long_short_account_ratio_last,"SafeDiv(Sub(CSRank(TSRank(mark_index_basis_bps,36)),CSRank(Abs(ZScore(Mean(top_long_short_account_ratio_last,36))))),Abs(ZScore(Sub(CSRank(TSRank(mark_index_basis_bps,36)),CSRank(Abs(ZScore(Mean(top_long_short_account_ratio_last,36))))))))",,,mark_index_basis_bps:base_schema;top_long_short_account_ratio_last:base_schema,PASS
a7ls28b_8f4c3575915277d1,basis_premium_like|positioning_like,spread_rank,self_normalized_ratio,2,global_long_short_account_ratio_mean;premium_close_bps,"SafeDiv(Sub(CSRank(Delta(premium_close_bps,48)),CSRank(Mean(global_long_short_account_ratio_mean,2))),Abs(ZScore(Sub(CSRank(Delta(premium_close_bps,48)),CSRank(Mean(global_long_short_account_ratio_mean,2))))))",,,global_long_short_account_ratio_mean:base_schema;premium_close_bps:base_schema,PASS
a7ls28b_30e8f81b21b45d01,basis_premium_like|positioning_like,safe_div_abs,self_normalized_ratio,2,mark_trade_basis_bps;top_long_short_position_ratio_last,"SafeDiv(SafeDiv(CSRank(mark_trade_basis_bps),Abs(ZScore(Mean(top_long_short_position_ratio_last,3)))),Abs(ZScore(SafeDiv(CSRank(mark_trade_basis_bps),Abs(ZScore(Mean(top_long_short_position_ratio_last,3)))))))",,,mark_trade_basis_bps:base_schema;top_long_short_position_ratio_last:base_schema,PASS
a7ls28b_766770eed624a31f,basis_premium_like|positioning_like,spread_rank,self_normalized_ratio,2,premium_abs_state;top_long_short_position_ratio_mean,"SafeDiv(Sub(CSRank(CSRank(premium_abs_state)),CSRank(TSRank(top_long_short_position_ratio_mean,16))),Abs(ZScore(Sub(CSRank(CSRank(premium_abs_state)),CSRank(TSRank(top_long_short_position_ratio_mean,16))))))",,premium_abs_state,premium_abs_state:derived_dep_generated;top_long_short_position_ratio_mean:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_97f5834b3b1f435f,basis_premium_like|positioning_like,spread_rank,self_normalized_ratio,2,mark_trade_basis_bps;top_long_short_position_ratio_mean,"SafeDiv(Sub(CSRank(TSRank(mark_trade_basis_bps,8)),CSRank(Delta(top_long_short_position_ratio_mean,8))),Abs(ZScore(Sub(CSRank(TSRank(mark_trade_basis_bps,8)),CSRank(Delta(top_long_short_position_ratio_mean,8))))))",,,mark_trade_basis_bps:base_schema;top_long_short_position_ratio_mean:base_schema,PASS
a7ls28b_7e180c387fca0294,basis_premium_like|positioning_like,safe_div_abs,self_normalized_ratio,2,account_position_divergence;mark_index_basis_bps,"SafeDiv(SafeDiv(TSRank(mark_index_basis_bps,24),Abs(Decay(account_position_divergence,168))),Abs(ZScore(SafeDiv(TSRank(mark_index_basis_bps,24),Abs(Decay(account_position_divergence,168))))))",,account_position_divergence,account_position_divergence:derived_dep_generated;mark_index_basis_bps:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_41855df198c26f6b,basis_premium_like|positioning_like,spread_rank,self_normalized_ratio,2,global_long_short_account_ratio_mean;mark_index_basis_bps,"SafeDiv(Sub(CSRank(TSRank(mark_index_basis_bps,168)),CSRank(ZScore(Mean(global_long_short_account_ratio_mean,4)))),Abs(ZScore(Sub(CSRank(TSRank(mark_index_basis_bps,168)),CSRank(ZScore(Mean(global_long_short_account_ratio_mean,4)))))))",,,global_long_short_account_ratio_mean:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_88f7ca214c18542e,basis_premium_like|positioning_like,mean_reversion_gate,self_normalized_ratio,2,global_long_short_account_ratio_last;mark_index_basis_bps,"SafeDiv(Mul(Neg(ZScore(Delta(mark_index_basis_bps,3))),Sign(Mean(global_long_short_account_ratio_last,12))),Abs(ZScore(Mul(Neg(ZScore(Delta(mark_index_basis_bps,3))),Sign(Mean(global_long_short_account_ratio_last,12))))))",,,global_long_short_account_ratio_last:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_3316a11c3275fbd0,basis_premium_like|positioning_like,signed_spread,self_normalized_ratio,2,mark_index_basis_bps;top_long_short_account_ratio_last,"SafeDiv(Mul(Sub(CSRank(mark_index_basis_bps),CSRank(Decay(top_long_short_account_ratio_last,48))),Sign(Decay(top_long_short_account_ratio_last,48))),Abs(ZScore(Mul(Sub(CSRank(mark_index_basis_bps),CSRank(Decay(top_long_short_account_ratio_last,48))),Sign(Decay(top_long_short_account_ratio_last,48))))))",,,mark_index_basis_bps:base_schema;top_long_short_account_ratio_last:base_schema,PASS
