source_row_ordinal,repo_ref,commit_sha,run_id,data_release,evidence_role,superseded,authoritative_now,derived_feature_id,production_family,transform,declared_base_fields,effective_spec_dependencies,base_dependency_set,canonical_information_axis,axis_resolution_status,static_independence_status,unit_signature,window_family,transform_family,nested_derivation_depth,algebraic_equivalence,equivalence_group_id,equivalence_group_size_including_referenced_base_when_applicable,monotonic_rank_equivalence_risk,scope_restrictions,formula_provenance_status,formula_evidence,reconstructed_expression,expression_sha256,runtime_loaded,mapping_status,audit_notes
3784,main@09ac397c61b0b462497e9a8c0ea84981cc6a93f9,09ac397c61b0b462497e9a8c0ea84981cc6a93f9,NOT_APPLICABLE_STATIC_AUDIT,STATIC_HASHED_INVENTORY_NO_NUMERIC_DATA,STATIC_FEATURE_SPACE_QUALIFICATION,false,true,Decay_8h__agg_avg_trade_notional_24h,rolling_self_reproduction,Decay,agg_avg_trade_notional_24h,agg_avg_trade_notional_24h,agg_notional;agg_trade_count,TRADE_SIZE_MEAN,RESOLVED_CANONICAL_DEPENDENCY_BUCKET,NOT_IDENTIFIABLE_STATICALLY,QUOTE_NOTIONAL,8H_ROLLING,EXPONENTIAL_SMOOTHING,3,NONE_PROVEN,,0,NONE_PROVEN,STATIC_SPEC_NOT_PROOF_OF_FULL_MATERIALIZATION;STATIC_ONLY_NOT_CURRENT_RUNTIME_LOADED;AGG_MASK_REQUIRED;ROLLING_ON_ROLLING,HISTORICAL_DRY_RUN_FORMATTER_AND_REPLAY_EVALUATOR_RECOVERED,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v3_agg_aware_candidate_dry_run.py;git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v5_small_replay_smoke.py,"Decay(agg_avg_trade_notional_24h,8)",09C86AA2CB56AA2DA1A16CFB180C893F0047DEDC68F3E93216C942E612A51C18,false,STATIC_ONLY,
3785,main@09ac397c61b0b462497e9a8c0ea84981cc6a93f9,09ac397c61b0b462497e9a8c0ea84981cc6a93f9,NOT_APPLICABLE_STATIC_AUDIT,STATIC_HASHED_INVENTORY_NO_NUMERIC_DATA,STATIC_FEATURE_SPACE_QUALIFICATION,false,true,RollingMin_8h__agg_avg_trade_notional_24h,rolling_self_reproduction,RollingMin,agg_avg_trade_notional_24h,agg_avg_trade_notional_24h,agg_notional;agg_trade_count,TRADE_SIZE_MEAN,RESOLVED_CANONICAL_DEPENDENCY_BUCKET,NOT_IDENTIFIABLE_STATICALLY,QUOTE_NOTIONAL,8H_ROLLING,ROLLING_EXTREME,3,NONE_PROVEN,,0,NONE_PROVEN,STATIC_SPEC_NOT_PROOF_OF_FULL_MATERIALIZATION;STATIC_ONLY_NOT_CURRENT_RUNTIME_LOADED;AGG_MASK_REQUIRED;ROLLING_ON_ROLLING,HISTORICAL_DRY_RUN_FORMATTER_AND_REPLAY_EVALUATOR_RECOVERED,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v3_agg_aware_candidate_dry_run.py;git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v5_small_replay_smoke.py,"RollingMin(agg_avg_trade_notional_24h,8)",61B2A2C4E668F15D83F06166912900CBC37C2462398E05553EDD360736E86909,false,STATIC_ONLY,
3786,main@09ac397c61b0b462497e9a8c0ea84981cc6a93f9,09ac397c61b0b462497e9a8c0ea84981cc6a93f9,NOT_APPLICABLE_STATIC_AUDIT,STATIC_HASHED_INVENTORY_NO_NUMERIC_DATA,STATIC_FEATURE_SPACE_QUALIFICATION,false,true,RollingMax_8h__agg_avg_trade_notional_24h,rolling_self_reproduction,RollingMax,agg_avg_trade_notional_24h,agg_avg_trade_notional_24h,agg_notional;agg_trade_count,TRADE_SIZE_MEAN,RESOLVED_CANONICAL_DEPENDENCY_BUCKET,NOT_IDENTIFIABLE_STATICALLY,QUOTE_NOTIONAL,8H_ROLLING,ROLLING_EXTREME,3,NONE_PROVEN,,0,NONE_PROVEN,STATIC_SPEC_NOT_PROOF_OF_FULL_MATERIALIZATION;STATIC_ONLY_NOT_CURRENT_RUNTIME_LOADED;AGG_MASK_REQUIRED;ROLLING_ON_ROLLING,HISTORICAL_DRY_RUN_FORMATTER_AND_REPLAY_EVALUATOR_RECOVERED,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v3_agg_aware_candidate_dry_run.py;git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v5_small_replay_smoke.py,"RollingMax(agg_avg_trade_notional_24h,8)",D18DA8D5EB5678F548CF82FDE9C3FB4569A827A70B9C341A1CE9270D8C893E94,false,STATIC_ONLY,
3787,main@09ac397c61b0b462497e9a8c0ea84981cc6a93f9,09ac397c61b0b462497e9a8c0ea84981cc6a93f9,NOT_APPLICABLE_STATIC_AUDIT,STATIC_HASHED_INVENTORY_NO_NUMERIC_DATA,STATIC_FEATURE_SPACE_QUALIFICATION,false,true,ZScore_8h__agg_avg_trade_notional_24h,rolling_self_reproduction,ZScore,agg_avg_trade_notional_24h,agg_avg_trade_notional_24h,agg_notional;agg_trade_count,TRADE_SIZE_MEAN,RESOLVED_CANONICAL_DEPENDENCY_BUCKET,NOT_IDENTIFIABLE_STATICALLY,DIMENSIONLESS,8H_ROLLING,ROLLING_MEAN_THEN_CROSS_SECTIONAL_ZSCORE,4,NONE_PROVEN,,0,NONE_PROVEN,STATIC_SPEC_NOT_PROOF_OF_FULL_MATERIALIZATION;STATIC_ONLY_NOT_CURRENT_RUNTIME_LOADED;AGG_MASK_REQUIRED;ROLLING_ON_ROLLING;DECLARED_SAME_SYMBOL_BUT_EXECUTED_CROSS_SECTIONALLY;EFFECTIVE_CORE3_CROSS_SECTIONAL_DOF_AT_MOST_2,HISTORICAL_DRY_RUN_FORMATTER_AND_REPLAY_EVALUATOR_RECOVERED,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v3_agg_aware_candidate_dry_run.py;git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v5_small_replay_smoke.py,"ZScore(TSMean(agg_avg_trade_notional_24h,8))",0DD0846BCA6BF3F5D9C2EA009CC246287CCB1170B01B9F49EB0430795D90081A,false,STATIC_ONLY,"historical formatter emits ZScore(TSMean(field,window)); evaluator implements ZScore as row-wise cross-sectional z-score"
3788,main@09ac397c61b0b462497e9a8c0ea84981cc6a93f9,09ac397c61b0b462497e9a8c0ea84981cc6a93f9,NOT_APPLICABLE_STATIC_AUDIT,STATIC_HASHED_INVENTORY_NO_NUMERIC_DATA,STATIC_FEATURE_SPACE_QUALIFICATION,false,true,TSMean_12h__agg_avg_trade_notional_24h,rolling_self_reproduction,TSMean,agg_avg_trade_notional_24h,agg_avg_trade_notional_24h,agg_notional;agg_trade_count,TRADE_SIZE_MEAN,RESOLVED_CANONICAL_DEPENDENCY_BUCKET,NOT_IDENTIFIABLE_STATICALLY,QUOTE_NOTIONAL,12H_ROLLING,ROLLING_LOCATION,3,NONE_PROVEN,,0,NONE_PROVEN,STATIC_SPEC_NOT_PROOF_OF_FULL_MATERIALIZATION;STATIC_ONLY_NOT_CURRENT_RUNTIME_LOADED;AGG_MASK_REQUIRED;ROLLING_ON_ROLLING,HISTORICAL_DRY_RUN_FORMATTER_AND_REPLAY_EVALUATOR_RECOVERED,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v3_agg_aware_candidate_dry_run.py;git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v5_small_replay_smoke.py,"TSMean(agg_avg_trade_notional_24h,12)",4514A2AA0EAE2E83D7D07B0C28BD63725F61A523601CC4D77945ED8E4E127C84,false,STATIC_ONLY,
3789,main@09ac397c61b0b462497e9a8c0ea84981cc6a93f9,09ac397c61b0b462497e9a8c0ea84981cc6a93f9,NOT_APPLICABLE_STATIC_AUDIT,STATIC_HASHED_INVENTORY_NO_NUMERIC_DATA,STATIC_FEATURE_SPACE_QUALIFICATION,false,true,TSStd_12h__agg_avg_trade_notional_24h,rolling_self_reproduction,TSStd,agg_avg_trade_notional_24h,agg_avg_trade_notional_24h,agg_notional;agg_trade_count,TRADE_SIZE_MEAN,RESOLVED_CANONICAL_DEPENDENCY_BUCKET,NOT_IDENTIFIABLE_STATICALLY,QUOTE_NOTIONAL,12H_ROLLING,ROLLING_DISPERSION,3,NONE_PROVEN,,0,NONE_PROVEN,STATIC_SPEC_NOT_PROOF_OF_FULL_MATERIALIZATION;STATIC_ONLY_NOT_CURRENT_RUNTIME_LOADED;AGG_MASK_REQUIRED;ROLLING_ON_ROLLING,HISTORICAL_DRY_RUN_FORMATTER_AND_REPLAY_EVALUATOR_RECOVERED,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v3_agg_aware_candidate_dry_run.py;git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v5_small_replay_smoke.py,"TSStd(agg_avg_trade_notional_24h,12)",D4065EA4AB771142827F03E969727774075B1C701D6B65878B6155B791D213D2,false,STATIC_ONLY,
3790,main@09ac397c61b0b462497e9a8c0ea84981cc6a93f9,09ac397c61b0b462497e9a8c0ea84981cc6a93f9,NOT_APPLICABLE_STATIC_AUDIT,STATIC_HASHED_INVENTORY_NO_NUMERIC_DATA,STATIC_FEATURE_SPACE_QUALIFICATION,false,true,Delta_12h__agg_avg_trade_notional_24h,rolling_self_reproduction,Delta,agg_avg_trade_notional_24h,agg_avg_trade_notional_24h,agg_notional;agg_trade_count,TRADE_SIZE_MEAN,RESOLVED_CANONICAL_DEPENDENCY_BUCKET,NOT_IDENTIFIABLE_STATICALLY,QUOTE_NOTIONAL,12H_ROLLING,TEMPORAL_DIFFERENCE,3,NONE_PROVEN,,0,NONE_PROVEN,STATIC_SPEC_NOT_PROOF_OF_FULL_MATERIALIZATION;STATIC_ONLY_NOT_CURRENT_RUNTIME_LOADED;AGG_MASK_REQUIRED;ROLLING_ON_ROLLING,HISTORICAL_DRY_RUN_FORMATTER_AND_REPLAY_EVALUATOR_RECOVERED,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v3_agg_aware_candidate_dry_run.py;git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v5_small_replay_smoke.py,"Delta(agg_avg_trade_notional_24h,12)",D212F826D3D41992AA9D02B6B551A54CCAC24E7843839A27B17EFA038E0F7EB1,false,STATIC_ONLY,
3791,main@09ac397c61b0b462497e9a8c0ea84981cc6a93f9,09ac397c61b0b462497e9a8c0ea84981cc6a93f9,NOT_APPLICABLE_STATIC_AUDIT,STATIC_HASHED_INVENTORY_NO_NUMERIC_DATA,STATIC_FEATURE_SPACE_QUALIFICATION,false,true,Decay_12h__agg_avg_trade_notional_24h,rolling_self_reproduction,Decay,agg_avg_trade_notional_24h,agg_avg_trade_notional_24h,agg_notional;agg_trade_count,TRADE_SIZE_MEAN,RESOLVED_CANONICAL_DEPENDENCY_BUCKET,NOT_IDENTIFIABLE_STATICALLY,QUOTE_NOTIONAL,12H_ROLLING,EXPONENTIAL_SMOOTHING,3,NONE_PROVEN,,0,NONE_PROVEN,STATIC_SPEC_NOT_PROOF_OF_FULL_MATERIALIZATION;STATIC_ONLY_NOT_CURRENT_RUNTIME_LOADED;AGG_MASK_REQUIRED;ROLLING_ON_ROLLING,HISTORICAL_DRY_RUN_FORMATTER_AND_REPLAY_EVALUATOR_RECOVERED,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v3_agg_aware_candidate_dry_run.py;git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v5_small_replay_smoke.py,"Decay(agg_avg_trade_notional_24h,12)",7E1888663D543D291FC001563B6275B853906675FD5B4374F5EA55671E0E62CE,false,STATIC_ONLY,
3792,main@09ac397c61b0b462497e9a8c0ea84981cc6a93f9,09ac397c61b0b462497e9a8c0ea84981cc6a93f9,NOT_APPLICABLE_STATIC_AUDIT,STATIC_HASHED_INVENTORY_NO_NUMERIC_DATA,STATIC_FEATURE_SPACE_QUALIFICATION,false,true,RollingMin_12h__agg_avg_trade_notional_24h,rolling_self_reproduction,RollingMin,agg_avg_trade_notional_24h,agg_avg_trade_notional_24h,agg_notional;agg_trade_count,TRADE_SIZE_MEAN,RESOLVED_CANONICAL_DEPENDENCY_BUCKET,NOT_IDENTIFIABLE_STATICALLY,QUOTE_NOTIONAL,12H_ROLLING,ROLLING_EXTREME,3,NONE_PROVEN,,0,NONE_PROVEN,STATIC_SPEC_NOT_PROOF_OF_FULL_MATERIALIZATION;STATIC_ONLY_NOT_CURRENT_RUNTIME_LOADED;AGG_MASK_REQUIRED;ROLLING_ON_ROLLING,HISTORICAL_DRY_RUN_FORMATTER_AND_REPLAY_EVALUATOR_RECOVERED,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v3_agg_aware_candidate_dry_run.py;git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v5_small_replay_smoke.py,"RollingMin(agg_avg_trade_notional_24h,12)",2310F91671D5601E5D8353264AA3D36D6BEC99F4A36F31FAA980864CD357A67F,false,STATIC_ONLY,
3793,main@09ac397c61b0b462497e9a8c0ea84981cc6a93f9,09ac397c61b0b462497e9a8c0ea84981cc6a93f9,NOT_APPLICABLE_STATIC_AUDIT,STATIC_HASHED_INVENTORY_NO_NUMERIC_DATA,STATIC_FEATURE_SPACE_QUALIFICATION,false,true,RollingMax_12h__agg_avg_trade_notional_24h,rolling_self_reproduction,RollingMax,agg_avg_trade_notional_24h,agg_avg_trade_notional_24h,agg_notional;agg_trade_count,TRADE_SIZE_MEAN,RESOLVED_CANONICAL_DEPENDENCY_BUCKET,NOT_IDENTIFIABLE_STATICALLY,QUOTE_NOTIONAL,12H_ROLLING,ROLLING_EXTREME,3,NONE_PROVEN,,0,NONE_PROVEN,STATIC_SPEC_NOT_PROOF_OF_FULL_MATERIALIZATION;STATIC_ONLY_NOT_CURRENT_RUNTIME_LOADED;AGG_MASK_REQUIRED;ROLLING_ON_ROLLING,HISTORICAL_DRY_RUN_FORMATTER_AND_REPLAY_EVALUATOR_RECOVERED,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v3_agg_aware_candidate_dry_run.py;git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v5_small_replay_smoke.py,"RollingMax(agg_avg_trade_notional_24h,12)",D4F9D2BA1BAB54B15DB88D23371EF8FB2B3AEC3A8811A02F8597F8E376668312,false,STATIC_ONLY,
3794,main@09ac397c61b0b462497e9a8c0ea84981cc6a93f9,09ac397c61b0b462497e9a8c0ea84981cc6a93f9,NOT_APPLICABLE_STATIC_AUDIT,STATIC_HASHED_INVENTORY_NO_NUMERIC_DATA,STATIC_FEATURE_SPACE_QUALIFICATION,false,true,ZScore_12h__agg_avg_trade_notional_24h,rolling_self_reproduction,ZScore,agg_avg_trade_notional_24h,agg_avg_trade_notional_24h,agg_notional;agg_trade_count,TRADE_SIZE_MEAN,RESOLVED_CANONICAL_DEPENDENCY_BUCKET,NOT_IDENTIFIABLE_STATICALLY,DIMENSIONLESS,12H_ROLLING,ROLLING_MEAN_THEN_CROSS_SECTIONAL_ZSCORE,4,NONE_PROVEN,,0,NONE_PROVEN,STATIC_SPEC_NOT_PROOF_OF_FULL_MATERIALIZATION;STATIC_ONLY_NOT_CURRENT_RUNTIME_LOADED;AGG_MASK_REQUIRED;ROLLING_ON_ROLLING;DECLARED_SAME_SYMBOL_BUT_EXECUTED_CROSS_SECTIONALLY;EFFECTIVE_CORE3_CROSS_SECTIONAL_DOF_AT_MOST_2,HISTORICAL_DRY_RUN_FORMATTER_AND_REPLAY_EVALUATOR_RECOVERED,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v3_agg_aware_candidate_dry_run.py;git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v5_small_replay_smoke.py,"ZScore(TSMean(agg_avg_trade_notional_24h,12))",456EB2A2FD2FD28C8B1CE6DCD4F0C655B3D259DF4F150F5E7CEB64FC25CC16C1,false,STATIC_ONLY,"historical formatter emits ZScore(TSMean(field,window)); evaluator implements ZScore as row-wise cross-sectional z-score"
3795,main@09ac397c61b0b462497e9a8c0ea84981cc6a93f9,09ac397c61b0b462497e9a8c0ea84981cc6a93f9,NOT_APPLICABLE_STATIC_AUDIT,STATIC_HASHED_INVENTORY_NO_NUMERIC_DATA,STATIC_FEATURE_SPACE_QUALIFICATION,false,true,TSMean_24h__agg_avg_trade_notional_24h,rolling_self_reproduction,TSMean,agg_avg_trade_notional_24h,agg_avg_trade_notional_24h,agg_notional;agg_trade_count,TRADE_SIZE_MEAN,RESOLVED_CANONICAL_DEPENDENCY_BUCKET,NOT_IDENTIFIABLE_STATICALLY,QUOTE_NOTIONAL,24H_ROLLING,ROLLING_LOCATION,3,NONE_PROVEN,,0,NONE_PROVEN,STATIC_SPEC_NOT_PROOF_OF_FULL_MATERIALIZATION;STATIC_ONLY_NOT_CURRENT_RUNTIME_LOADED;AGG_MASK_REQUIRED;ROLLING_ON_ROLLING,HISTORICAL_DRY_RUN_FORMATTER_AND_REPLAY_EVALUATOR_RECOVERED,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v3_agg_aware_candidate_dry_run.py;git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v5_small_replay_smoke.py,"TSMean(agg_avg_trade_notional_24h,24)",D1218FBAF8A968A42BECAC3D34A3C631369CBEABDB195C2BA106ADF06E7A66E4,false,STATIC_ONLY,
3796,main@09ac397c61b0b462497e9a8c0ea84981cc6a93f9,09ac397c61b0b462497e9a8c0ea84981cc6a93f9,NOT_APPLICABLE_STATIC_AUDIT,STATIC_HASHED_INVENTORY_NO_NUMERIC_DATA,STATIC_FEATURE_SPACE_QUALIFICATION,false,true,TSStd_24h__agg_avg_trade_notional_24h,rolling_self_reproduction,TSStd,agg_avg_trade_notional_24h,agg_avg_trade_notional_24h,agg_notional;agg_trade_count,TRADE_SIZE_MEAN,RESOLVED_CANONICAL_DEPENDENCY_BUCKET,NOT_IDENTIFIABLE_STATICALLY,QUOTE_NOTIONAL,24H_ROLLING,ROLLING_DISPERSION,3,NONE_PROVEN,,0,NONE_PROVEN,STATIC_SPEC_NOT_PROOF_OF_FULL_MATERIALIZATION;STATIC_ONLY_NOT_CURRENT_RUNTIME_LOADED;AGG_MASK_REQUIRED;ROLLING_ON_ROLLING,HISTORICAL_DRY_RUN_FORMATTER_AND_REPLAY_EVALUATOR_RECOVERED,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v3_agg_aware_candidate_dry_run.py;git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v5_small_replay_smoke.py,"TSStd(agg_avg_trade_notional_24h,24)",A8B9CE261309A7D91A62A3ECFC5BFB0E2D7527BAFE9AC43501473AA78A752F46,false,STATIC_ONLY,
3797,main@09ac397c61b0b462497e9a8c0ea84981cc6a93f9,09ac397c61b0b462497e9a8c0ea84981cc6a93f9,NOT_APPLICABLE_STATIC_AUDIT,STATIC_HASHED_INVENTORY_NO_NUMERIC_DATA,STATIC_FEATURE_SPACE_QUALIFICATION,false,true,Delta_24h__agg_avg_trade_notional_24h,rolling_self_reproduction,Delta,agg_avg_trade_notional_24h,agg_avg_trade_notional_24h,agg_notional;agg_trade_count,TRADE_SIZE_MEAN,RESOLVED_CANONICAL_DEPENDENCY_BUCKET,NOT_IDENTIFIABLE_STATICALLY,QUOTE_NOTIONAL,24H_ROLLING,TEMPORAL_DIFFERENCE,3,NONE_PROVEN,,0,NONE_PROVEN,STATIC_SPEC_NOT_PROOF_OF_FULL_MATERIALIZATION;STATIC_ONLY_NOT_CURRENT_RUNTIME_LOADED;AGG_MASK_REQUIRED;ROLLING_ON_ROLLING,HISTORICAL_DRY_RUN_FORMATTER_AND_REPLAY_EVALUATOR_RECOVERED,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v3_agg_aware_candidate_dry_run.py;git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v5_small_replay_smoke.py,"Delta(agg_avg_trade_notional_24h,24)",C9FB04EAA3D0817E81B19CBB7F23CE7270A2A7E750BC26797623E7B3D49ACE98,false,STATIC_ONLY,
3798,main@09ac397c61b0b462497e9a8c0ea84981cc6a93f9,09ac397c61b0b462497e9a8c0ea84981cc6a93f9,NOT_APPLICABLE_STATIC_AUDIT,STATIC_HASHED_INVENTORY_NO_NUMERIC_DATA,STATIC_FEATURE_SPACE_QUALIFICATION,false,true,Decay_24h__agg_avg_trade_notional_24h,rolling_self_reproduction,Decay,agg_avg_trade_notional_24h,agg_avg_trade_notional_24h,agg_notional;agg_trade_count,TRADE_SIZE_MEAN,RESOLVED_CANONICAL_DEPENDENCY_BUCKET,NOT_IDENTIFIABLE_STATICALLY,QUOTE_NOTIONAL,24H_ROLLING,EXPONENTIAL_SMOOTHING,3,NONE_PROVEN,,0,NONE_PROVEN,STATIC_SPEC_NOT_PROOF_OF_FULL_MATERIALIZATION;STATIC_ONLY_NOT_CURRENT_RUNTIME_LOADED;AGG_MASK_REQUIRED;ROLLING_ON_ROLLING,HISTORICAL_DRY_RUN_FORMATTER_AND_REPLAY_EVALUATOR_RECOVERED,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v3_agg_aware_candidate_dry_run.py;git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v5_small_replay_smoke.py,"Decay(agg_avg_trade_notional_24h,24)",4D5538DED8092891A644F4427C7C6C89BA750EB463CF0712F78ABBAD1FAFFE63,false,STATIC_ONLY,
3799,main@09ac397c61b0b462497e9a8c0ea84981cc6a93f9,09ac397c61b0b462497e9a8c0ea84981cc6a93f9,NOT_APPLICABLE_STATIC_AUDIT,STATIC_HASHED_INVENTORY_NO_NUMERIC_DATA,STATIC_FEATURE_SPACE_QUALIFICATION,false,true,RollingMin_24h__agg_avg_trade_notional_24h,rolling_self_reproduction,RollingMin,agg_avg_trade_notional_24h,agg_avg_trade_notional_24h,agg_notional;agg_trade_count,TRADE_SIZE_MEAN,RESOLVED_CANONICAL_DEPENDENCY_BUCKET,NOT_IDENTIFIABLE_STATICALLY,QUOTE_NOTIONAL,24H_ROLLING,ROLLING_EXTREME,3,NONE_PROVEN,,0,NONE_PROVEN,STATIC_SPEC_NOT_PROOF_OF_FULL_MATERIALIZATION;STATIC_ONLY_NOT_CURRENT_RUNTIME_LOADED;AGG_MASK_REQUIRED;ROLLING_ON_ROLLING,HISTORICAL_DRY_RUN_FORMATTER_AND_REPLAY_EVALUATOR_RECOVERED,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v3_agg_aware_candidate_dry_run.py;git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v5_small_replay_smoke.py,"RollingMin(agg_avg_trade_notional_24h,24)",F5AD97BDC4439B9290BB7D762E4E6A9899CBCA3AD3D3F34E0D9A88EEA2879665,false,STATIC_ONLY,
3800,main@09ac397c61b0b462497e9a8c0ea84981cc6a93f9,09ac397c61b0b462497e9a8c0ea84981cc6a93f9,NOT_APPLICABLE_STATIC_AUDIT,STATIC_HASHED_INVENTORY_NO_NUMERIC_DATA,STATIC_FEATURE_SPACE_QUALIFICATION,false,true,RollingMax_24h__agg_avg_trade_notional_24h,rolling_self_reproduction,RollingMax,agg_avg_trade_notional_24h,agg_avg_trade_notional_24h,agg_notional;agg_trade_count,TRADE_SIZE_MEAN,RESOLVED_CANONICAL_DEPENDENCY_BUCKET,NOT_IDENTIFIABLE_STATICALLY,QUOTE_NOTIONAL,24H_ROLLING,ROLLING_EXTREME,3,NONE_PROVEN,,0,NONE_PROVEN,STATIC_SPEC_NOT_PROOF_OF_FULL_MATERIALIZATION;STATIC_ONLY_NOT_CURRENT_RUNTIME_LOADED;AGG_MASK_REQUIRED;ROLLING_ON_ROLLING,HISTORICAL_DRY_RUN_FORMATTER_AND_REPLAY_EVALUATOR_RECOVERED,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v3_agg_aware_candidate_dry_run.py;git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v5_small_replay_smoke.py,"RollingMax(agg_avg_trade_notional_24h,24)",97BE91234A927CBE2BD8BF3F8497FF77FDD14C57BD71D83B07CB06AA46CFC463,false,STATIC_ONLY,
3801,main@09ac397c61b0b462497e9a8c0ea84981cc6a93f9,09ac397c61b0b462497e9a8c0ea84981cc6a93f9,NOT_APPLICABLE_STATIC_AUDIT,STATIC_HASHED_INVENTORY_NO_NUMERIC_DATA,STATIC_FEATURE_SPACE_QUALIFICATION,false,true,ZScore_24h__agg_avg_trade_notional_24h,rolling_self_reproduction,ZScore,agg_avg_trade_notional_24h,agg_avg_trade_notional_24h,agg_notional;agg_trade_count,TRADE_SIZE_MEAN,RESOLVED_CANONICAL_DEPENDENCY_BUCKET,NOT_IDENTIFIABLE_STATICALLY,DIMENSIONLESS,24H_ROLLING,ROLLING_MEAN_THEN_CROSS_SECTIONAL_ZSCORE,4,NONE_PROVEN,,0,NONE_PROVEN,STATIC_SPEC_NOT_PROOF_OF_FULL_MATERIALIZATION;STATIC_ONLY_NOT_CURRENT_RUNTIME_LOADED;AGG_MASK_REQUIRED;ROLLING_ON_ROLLING;DECLARED_SAME_SYMBOL_BUT_EXECUTED_CROSS_SECTIONALLY;EFFECTIVE_CORE3_CROSS_SECTIONAL_DOF_AT_MOST_2,HISTORICAL_DRY_RUN_FORMATTER_AND_REPLAY_EVALUATOR_RECOVERED,git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v3_agg_aware_candidate_dry_run.py;git:1ed5acd:archive/deprecated_crypto_a7_20260527/scripts/scripts/crypto_a7v5_small_replay_smoke.py,"ZScore(TSMean(agg_avg_trade_notional_24h,24))",AE7B45943461C5517DA3C28F17385B041811803B807640636B364C7C9B37923C,false,STATIC_ONLY,"historical formatter emits ZScore(TSMean(field,window)); evaluator implements ZScore as row-wise cross-sectional z-score"
